id,forecast_log_id,date,store_id,product_id,predicted,actual,created_at,absolute_error
3983,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-18,STR007,SKU1003,74,59.0,2025-11-04 11:16:19.423183,15.0
3984,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-18,STR007,SKU1004,85,88.0,2025-11-04 11:16:19.423183,3.0
3985,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-18,STR007,SKU1005,52,50.0,2025-11-04 11:16:19.423183,2.0
3986,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-18,STR008,SKU1001,81,88.0,2025-11-04 11:16:19.423183,7.0
3987,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-18,STR008,SKU1002,76,70.0,2025-11-04 11:16:19.423183,6.0
3988,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-18,STR008,SKU1003,112,114.0,2025-11-04 11:16:19.423183,2.0
3989,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-18,STR008,SKU1004,59,64.0,2025-11-04 11:16:19.423183,5.0
3990,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-18,STR008,SKU1005,56,53.0,2025-11-04 11:16:19.423183,3.0
3991,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-18,STR009,SKU1001,91,109.0,2025-11-04 11:16:19.423183,18.0
3992,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-18,STR009,SKU1002,116,110.0,2025-11-04 11:16:19.423183,6.0
3993,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-18,STR009,SKU1003,75,69.0,2025-11-04 11:16:19.423183,6.0
3994,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-18,STR009,SKU1004,68,59.0,2025-11-04 11:16:19.423183,9.0
3995,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-18,STR009,SKU1005,93,83.0,2025-11-04 11:16:19.423183,10.0
3996,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-18,STR010,SKU1001,123,97.0,2025-11-04 11:16:19.423183,26.0
3997,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-18,STR010,SKU1002,70,82.0,2025-11-04 11:16:19.423183,12.0
3998,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-18,STR010,SKU1003,98,110.0,2025-11-04 11:16:19.423183,12.0
3999,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-18,STR010,SKU1004,46,59.0,2025-11-04 11:16:19.423183,13.0
4000,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-18,STR010,SKU1005,80,103.0,2025-11-04 11:16:19.423183,23.0
4001,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-19,STR001,SKU1001,22,24.0,2025-11-04 11:16:19.423183,2.0
4002,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-19,STR001,SKU1002,6,5.0,2025-11-04 11:16:19.423183,1.0
4003,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-19,STR001,SKU1003,18,17.0,2025-11-04 11:16:19.423183,1.0
4004,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-19,STR001,SKU1004,6,5.0,2025-11-04 11:16:19.423183,1.0
4005,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-19,STR001,SKU1005,10,9.0,2025-11-04 11:16:19.423183,1.0
4006,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-19,STR002,SKU1001,17,20.0,2025-11-04 11:16:19.423183,3.0
4007,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-19,STR002,SKU1002,24,19.0,2025-11-04 11:16:19.423183,5.0
4008,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-19,STR002,SKU1003,19,21.0,2025-11-04 11:16:19.423183,2.0
4009,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-19,STR002,SKU1004,26,27.0,2025-11-04 11:16:19.423183,1.0
4010,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-19,STR002,SKU1005,26,20.0,2025-11-04 11:16:19.423183,6.0
4011,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-19,STR003,SKU1001,18,17.0,2025-11-04 11:16:19.423183,1.0
4012,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-19,STR003,SKU1002,11,15.0,2025-11-04 11:16:19.423183,4.0
4013,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-19,STR003,SKU1003,18,21.0,2025-11-04 11:16:19.423183,3.0
4014,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-19,STR003,SKU1004,16,21.0,2025-11-04 11:16:19.423183,5.0
4015,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-19,STR003,SKU1005,6,6.0,2025-11-04 11:16:19.423183,0.0
4016,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-19,STR004,SKU1001,251,290.0,2025-11-04 11:16:19.423183,39.0
4017,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-19,STR004,SKU1002,324,291.0,2025-11-04 11:16:19.423183,33.0
4018,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-19,STR004,SKU1003,366,288.0,2025-11-04 11:16:19.423183,78.0
4019,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-19,STR004,SKU1004,190,177.0,2025-11-04 11:16:19.423183,13.0
4020,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-19,STR004,SKU1005,130,191.0,2025-11-04 11:16:19.423183,61.0
4021,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-19,STR005,SKU1001,219,248.0,2025-11-04 11:16:19.423183,29.0
4022,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-19,STR005,SKU1002,292,210.0,2025-11-04 11:16:19.423183,82.0
4023,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-19,STR005,SKU1003,264,272.0,2025-11-04 11:16:19.423183,8.0
4024,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-19,STR005,SKU1004,175,213.0,2025-11-04 11:16:19.423183,38.0
4025,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-19,STR005,SKU1005,121,180.0,2025-11-04 11:16:19.423183,59.0
4026,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-19,STR006,SKU1001,64,59.0,2025-11-04 11:16:19.423183,5.0
4027,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-19,STR006,SKU1002,69,57.0,2025-11-04 11:16:19.423183,12.0
4028,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-19,STR006,SKU1003,61,70.0,2025-11-04 11:16:19.423183,9.0
4029,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-19,STR006,SKU1004,108,108.0,2025-11-04 11:16:19.423183,0.0
4030,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-19,STR006,SKU1005,108,99.0,2025-11-04 11:16:19.423183,9.0
4031,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-19,STR007,SKU1001,115,118.0,2025-11-04 11:16:19.423183,3.0
4032,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-19,STR007,SKU1002,126,119.0,2025-11-04 11:16:19.423183,7.0
4033,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-19,STR007,SKU1003,69,79.0,2025-11-04 11:16:19.423183,10.0
4034,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-19,STR007,SKU1004,46,66.0,2025-11-04 11:16:19.423183,20.0
4035,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-19,STR007,SKU1005,66,69.0,2025-11-04 11:16:19.423183,3.0
4036,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-19,STR008,SKU1001,91,97.0,2025-11-04 11:16:19.423183,6.0
4037,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-19,STR008,SKU1002,51,51.0,2025-11-04 11:16:19.423183,0.0
4038,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-19,STR008,SKU1003,89,86.0,2025-11-04 11:16:19.423183,3.0
4039,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-19,STR008,SKU1004,50,50.0,2025-11-04 11:16:19.423183,0.0
4040,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-19,STR008,SKU1005,62,53.0,2025-11-04 11:16:19.423183,9.0
4041,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-19,STR009,SKU1001,82,103.0,2025-11-04 11:16:19.423183,21.0
4042,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-19,STR009,SKU1002,80,74.0,2025-11-04 11:16:19.423183,6.0
4043,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-19,STR009,SKU1003,53,52.0,2025-11-04 11:16:19.423183,1.0
4044,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-19,STR009,SKU1004,58,58.0,2025-11-04 11:16:19.423183,0.0
4045,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-19,STR009,SKU1005,80,83.0,2025-11-04 11:16:19.423183,3.0
4046,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-19,STR010,SKU1001,83,92.0,2025-11-04 11:16:19.423183,9.0
4047,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-19,STR010,SKU1002,73,71.0,2025-11-04 11:16:19.423183,2.0
4048,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-19,STR010,SKU1003,103,119.0,2025-11-04 11:16:19.423183,16.0
4049,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-19,STR010,SKU1004,52,51.0,2025-11-04 11:16:19.423183,1.0
4050,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-19,STR010,SKU1005,98,115.0,2025-11-04 11:16:19.423183,17.0
4051,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-20,STR001,SKU1001,18,14.0,2025-11-04 11:16:19.423183,4.0
4052,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-20,STR001,SKU1002,20,20.0,2025-11-04 11:16:19.423183,0.0
4053,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-20,STR001,SKU1003,13,16.0,2025-11-04 11:16:19.423183,3.0
4054,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-20,STR001,SKU1004,5,5.0,2025-11-04 11:16:19.423183,0.0
4055,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-20,STR001,SKU1005,26,25.0,2025-11-04 11:16:19.423183,1.0
4056,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-20,STR002,SKU1001,13,12.0,2025-11-04 11:16:19.423183,1.0
4057,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-20,STR002,SKU1002,21,20.0,2025-11-04 11:16:19.423183,1.0
4058,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-20,STR002,SKU1003,20,22.0,2025-11-04 11:16:19.423183,2.0
4059,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-20,STR002,SKU1004,21,17.0,2025-11-04 11:16:19.423183,4.0
4060,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-20,STR002,SKU1005,17,19.0,2025-11-04 11:16:19.423183,2.0
4061,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-20,STR003,SKU1001,27,25.0,2025-11-04 11:16:19.423183,2.0
4062,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-20,STR003,SKU1002,15,16.0,2025-11-04 11:16:19.423183,1.0
4063,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-20,STR003,SKU1003,12,12.0,2025-11-04 11:16:19.423183,0.0
4064,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-20,STR003,SKU1004,11,14.0,2025-11-04 11:16:19.423183,3.0
4065,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-20,STR003,SKU1005,15,18.0,2025-11-04 11:16:19.423183,3.0
4066,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-20,STR004,SKU1001,217,218.0,2025-11-04 11:16:19.423183,1.0
4067,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-20,STR004,SKU1002,280,263.0,2025-11-04 11:16:19.423183,17.0
4068,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-20,STR004,SKU1003,320,296.0,2025-11-04 11:16:19.423183,24.0
4069,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-20,STR004,SKU1004,265,272.0,2025-11-04 11:16:19.423183,7.0
4070,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-20,STR004,SKU1005,307,288.0,2025-11-04 11:16:19.423183,19.0
4071,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-20,STR005,SKU1001,214,266.0,2025-11-04 11:16:19.423183,52.0
4072,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-20,STR005,SKU1002,197,192.0,2025-11-04 11:16:19.423183,5.0
4073,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-20,STR005,SKU1003,161,169.0,2025-11-04 11:16:19.423183,8.0
4074,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-20,STR005,SKU1004,288,297.0,2025-11-04 11:16:19.423183,9.0
4075,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-20,STR005,SKU1005,190,170.0,2025-11-04 11:16:19.423183,20.0
4076,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-20,STR006,SKU1001,116,106.0,2025-11-04 11:16:19.423183,10.0
4077,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-20,STR006,SKU1002,107,99.0,2025-11-04 11:16:19.423183,8.0
4078,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-20,STR006,SKU1003,89,75.0,2025-11-04 11:16:19.423183,14.0
4079,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-20,STR006,SKU1004,89,79.0,2025-11-04 11:16:19.423183,10.0
4080,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-20,STR006,SKU1005,66,80.0,2025-11-04 11:16:19.423183,14.0
4081,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-20,STR007,SKU1001,119,91.0,2025-11-04 11:16:19.423183,28.0
4082,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-20,STR007,SKU1002,128,117.0,2025-11-04 11:16:19.423183,11.0
4083,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-20,STR007,SKU1003,118,110.0,2025-11-04 11:16:19.423183,8.0
4084,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-20,STR007,SKU1004,90,110.0,2025-11-04 11:16:19.423183,20.0
4085,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-20,STR007,SKU1005,92,119.0,2025-11-04 11:16:19.423183,27.0
4086,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-20,STR008,SKU1001,131,117.0,2025-11-04 11:16:19.423183,14.0
4087,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-20,STR008,SKU1002,67,66.0,2025-11-04 11:16:19.423183,1.0
4088,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-20,STR008,SKU1003,79,68.0,2025-11-04 11:16:19.423183,11.0
4089,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-20,STR008,SKU1004,120,100.0,2025-11-04 11:16:19.423183,20.0
4090,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-20,STR008,SKU1005,117,119.0,2025-11-04 11:16:19.423183,2.0
4091,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-20,STR009,SKU1001,127,112.0,2025-11-04 11:16:19.423183,15.0
4092,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-20,STR009,SKU1002,62,79.0,2025-11-04 11:16:19.423183,17.0
4093,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-20,STR009,SKU1003,80,74.0,2025-11-04 11:16:19.423183,6.0
4094,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-20,STR009,SKU1004,69,75.0,2025-11-04 11:16:19.423183,6.0
4095,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-20,STR009,SKU1005,141,105.0,2025-11-04 11:16:19.423183,36.0
4096,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-20,STR010,SKU1001,75,71.0,2025-11-04 11:16:19.423183,4.0
4097,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-20,STR010,SKU1002,70,68.0,2025-11-04 11:16:19.423183,2.0
4098,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-20,STR010,SKU1003,93,80.0,2025-11-04 11:16:19.423183,13.0
4099,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-20,STR010,SKU1004,73,75.0,2025-11-04 11:16:19.423183,2.0
4100,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-20,STR010,SKU1005,94,91.0,2025-11-04 11:16:19.423183,3.0
4101,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-21,STR001,SKU1001,13,13.0,2025-11-04 11:16:19.423183,0.0
4102,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-21,STR001,SKU1002,7,8.0,2025-11-04 11:16:19.423183,1.0
4103,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-21,STR001,SKU1003,24,27.0,2025-11-04 11:16:19.423183,3.0
4104,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-21,STR001,SKU1004,17,19.0,2025-11-04 11:16:19.423183,2.0
4105,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-21,STR001,SKU1005,22,17.0,2025-11-04 11:16:19.423183,5.0
4106,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-21,STR002,SKU1001,28,29.0,2025-11-04 11:16:19.423183,1.0
4107,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-21,STR002,SKU1002,4,6.0,2025-11-04 11:16:19.423183,2.0
4108,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-21,STR002,SKU1003,7,6.0,2025-11-04 11:16:19.423183,1.0
4109,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-21,STR002,SKU1004,19,20.0,2025-11-04 11:16:19.423183,1.0
4110,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-21,STR002,SKU1005,11,13.0,2025-11-04 11:16:19.423183,2.0
4111,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-21,STR003,SKU1001,17,17.0,2025-11-04 11:16:19.423183,0.0
4112,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-21,STR003,SKU1002,8,7.0,2025-11-04 11:16:19.423183,1.0
4113,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-21,STR003,SKU1003,13,13.0,2025-11-04 11:16:19.423183,0.0
4114,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-21,STR003,SKU1004,23,17.0,2025-11-04 11:16:19.423183,6.0
4115,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-21,STR003,SKU1005,25,25.0,2025-11-04 11:16:19.423183,0.0
4116,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-21,STR004,SKU1001,281,208.0,2025-11-04 11:16:19.423183,73.0
4117,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-21,STR004,SKU1002,159,190.0,2025-11-04 11:16:19.423183,31.0
4118,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-21,STR004,SKU1003,270,261.0,2025-11-04 11:16:19.423183,9.0
4119,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-21,STR004,SKU1004,323,245.0,2025-11-04 11:16:19.423183,78.0
4120,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-21,STR004,SKU1005,282,271.0,2025-11-04 11:16:19.423183,11.0
4121,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-21,STR005,SKU1001,204,254.0,2025-11-04 11:16:19.423183,50.0
4122,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-21,STR005,SKU1002,226,223.0,2025-11-04 11:16:19.423183,3.0
4123,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-21,STR005,SKU1003,236,281.0,2025-11-04 11:16:19.423183,45.0
4124,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-21,STR005,SKU1004,301,248.0,2025-11-04 11:16:19.423183,53.0
4125,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-21,STR005,SKU1005,301,275.0,2025-11-04 11:16:19.423183,26.0
4126,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-21,STR006,SKU1001,57,59.0,2025-11-04 11:16:19.423183,2.0
4127,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-21,STR006,SKU1002,106,96.0,2025-11-04 11:16:19.423183,10.0
4128,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-21,STR006,SKU1003,55,63.0,2025-11-04 11:16:19.423183,8.0
4129,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-21,STR006,SKU1004,68,87.0,2025-11-04 11:16:19.423183,19.0
4130,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-21,STR006,SKU1005,58,61.0,2025-11-04 11:16:19.423183,3.0
4131,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-21,STR007,SKU1001,66,94.0,2025-11-04 11:16:19.423183,28.0
4132,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-21,STR007,SKU1002,56,66.0,2025-11-04 11:16:19.423183,10.0
4133,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-21,STR007,SKU1003,80,84.0,2025-11-04 11:16:19.423183,4.0
4134,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-21,STR007,SKU1004,115,115.0,2025-11-04 11:16:19.423183,0.0
4135,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-21,STR007,SKU1005,94,90.0,2025-11-04 11:16:19.423183,4.0
4136,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-21,STR008,SKU1001,121,116.0,2025-11-04 11:16:19.423183,5.0
4137,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-21,STR008,SKU1002,62,78.0,2025-11-04 11:16:19.423183,16.0
4138,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-21,STR008,SKU1003,57,67.0,2025-11-04 11:16:19.423183,10.0
4139,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-21,STR008,SKU1004,67,69.0,2025-11-04 11:16:19.423183,2.0
4140,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-21,STR008,SKU1005,57,63.0,2025-11-04 11:16:19.423183,6.0
4141,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-21,STR009,SKU1001,75,83.0,2025-11-04 11:16:19.423183,8.0
4142,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-21,STR009,SKU1002,106,98.0,2025-11-04 11:16:19.423183,8.0
4143,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-21,STR009,SKU1003,89,103.0,2025-11-04 11:16:19.423183,14.0
4144,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-21,STR009,SKU1004,73,80.0,2025-11-04 11:16:19.423183,7.0
4145,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-21,STR009,SKU1005,127,107.0,2025-11-04 11:16:19.423183,20.0
4146,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-21,STR010,SKU1001,93,91.0,2025-11-04 11:16:19.423183,2.0
4147,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-21,STR010,SKU1002,114,107.0,2025-11-04 11:16:19.423183,7.0
4148,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-21,STR010,SKU1003,89,79.0,2025-11-04 11:16:19.423183,10.0
4149,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-21,STR010,SKU1004,70,74.0,2025-11-04 11:16:19.423183,4.0
4150,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-21,STR010,SKU1005,143,112.0,2025-11-04 11:16:19.423183,31.0
4151,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-22,STR001,SKU1001,27,23.0,2025-11-04 11:16:19.423183,4.0
4152,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-22,STR001,SKU1002,12,12.0,2025-11-04 11:16:19.423183,0.0
4153,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-22,STR001,SKU1003,10,12.0,2025-11-04 11:16:19.423183,2.0
4154,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-22,STR001,SKU1004,5,7.0,2025-11-04 11:16:19.423183,2.0
4155,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-22,STR001,SKU1005,9,7.0,2025-11-04 11:16:19.423183,2.0
4156,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-22,STR002,SKU1001,14,16.0,2025-11-04 11:16:19.423183,2.0
4157,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-22,STR002,SKU1002,26,26.0,2025-11-04 11:16:19.423183,0.0
4158,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-22,STR002,SKU1003,23,21.0,2025-11-04 11:16:19.423183,2.0
4159,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-22,STR002,SKU1004,7,8.0,2025-11-04 11:16:19.423183,1.0
4160,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-22,STR002,SKU1005,26,21.0,2025-11-04 11:16:19.423183,5.0
4161,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-22,STR003,SKU1001,19,18.0,2025-11-04 11:16:19.423183,1.0
4162,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-22,STR003,SKU1002,31,23.0,2025-11-04 11:16:19.423183,8.0
4163,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-22,STR003,SKU1003,13,13.0,2025-11-04 11:16:19.423183,0.0
4164,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-22,STR003,SKU1004,20,25.0,2025-11-04 11:16:19.423183,5.0
4165,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-22,STR003,SKU1005,14,16.0,2025-11-04 11:16:19.423183,2.0
4166,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-22,STR004,SKU1001,349,288.0,2025-11-04 11:16:19.423183,61.0
4167,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-22,STR004,SKU1002,186,169.0,2025-11-04 11:16:19.423183,17.0
4168,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-22,STR004,SKU1003,215,184.0,2025-11-04 11:16:19.423183,31.0
4169,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-22,STR004,SKU1004,225,202.0,2025-11-04 11:16:19.423183,23.0
4170,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-22,STR004,SKU1005,245,259.0,2025-11-04 11:16:19.423183,14.0
4171,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-22,STR005,SKU1001,241,285.0,2025-11-04 11:16:19.423183,44.0
4172,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-22,STR005,SKU1002,168,153.0,2025-11-04 11:16:19.423183,15.0
4173,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-22,STR005,SKU1003,276,251.0,2025-11-04 11:16:19.423183,25.0
4174,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-22,STR005,SKU1004,208,196.0,2025-11-04 11:16:19.423183,12.0
4175,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-22,STR005,SKU1005,258,243.0,2025-11-04 11:16:19.423183,15.0
4176,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-22,STR006,SKU1001,80,93.0,2025-11-04 11:16:19.423183,13.0
4177,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-22,STR006,SKU1002,70,97.0,2025-11-04 11:16:19.423183,27.0
4178,fe9e0b55-3601-4032-aecd-2578784f6335,2025-09-22,STR006,SKU1003,92,101.0,2025-11-04 11:16:19.423183,9.0
