id,date,sku,store_id,units_sold
9351,2025-03-06,SKU1001,STR001,77
9352,2025-03-06,SKU1002,STR001,114
9353,2025-03-06,SKU1003,STR001,96
9354,2025-03-06,SKU1004,STR001,54
9355,2025-03-06,SKU1005,STR001,82
9356,2025-03-06,SKU1001,STR002,19
9357,2025-03-06,SKU1002,STR002,15
9358,2025-03-06,SKU1003,STR002,28
9359,2025-03-06,SKU1004,STR002,25
9360,2025-03-06,SKU1005,STR002,19
9361,2025-03-06,SKU1001,STR003,14
9362,2025-03-06,SKU1002,STR003,14
9363,2025-03-06,SKU1003,STR003,11
9364,2025-03-06,SKU1004,STR003,23
9365,2025-03-06,SKU1005,STR003,7
9366,2025-03-06,SKU1001,STR004,92
9367,2025-03-06,SKU1002,STR004,75
9368,2025-03-06,SKU1003,STR004,87
9369,2025-03-06,SKU1004,STR004,69
9370,2025-03-06,SKU1005,STR004,93
9371,2025-03-06,SKU1001,STR005,17
9372,2025-03-06,SKU1002,STR005,29
9373,2025-03-06,SKU1003,STR005,23
9374,2025-03-06,SKU1004,STR005,12
9375,2025-03-06,SKU1005,STR005,22
9376,2025-03-06,SKU1001,STR006,172
9377,2025-03-06,SKU1002,STR006,192
9378,2025-03-06,SKU1003,STR006,197
9379,2025-03-06,SKU1004,STR006,237
9380,2025-03-06,SKU1005,STR006,240
9381,2025-03-06,SKU1001,STR007,210
9382,2025-03-06,SKU1002,STR007,283
9383,2025-03-06,SKU1003,STR007,194
9384,2025-03-06,SKU1004,STR007,206
9385,2025-03-06,SKU1005,STR007,259
9386,2025-03-06,SKU1001,STR008,83
9387,2025-03-06,SKU1002,STR008,72
9388,2025-03-06,SKU1003,STR008,65
9389,2025-03-06,SKU1004,STR008,99
9390,2025-03-06,SKU1005,STR008,56
9391,2025-03-06,SKU1001,STR009,77
9392,2025-03-06,SKU1002,STR009,91
9393,2025-03-06,SKU1003,STR009,68
9394,2025-03-06,SKU1004,STR009,64
9395,2025-03-06,SKU1005,STR009,95
9396,2025-03-06,SKU1001,STR010,118
9397,2025-03-06,SKU1002,STR010,100
9398,2025-03-06,SKU1003,STR010,63
9399,2025-03-06,SKU1004,STR010,92
9400,2025-03-06,SKU1005,STR010,98
9401,2025-03-07,SKU1001,STR001,93
9402,2025-03-07,SKU1002,STR001,63
9403,2025-03-07,SKU1003,STR001,65
9404,2025-03-07,SKU1004,STR001,103
9405,2025-03-07,SKU1005,STR001,63
9406,2025-03-07,SKU1001,STR002,10
9407,2025-03-07,SKU1002,STR002,16
9408,2025-03-07,SKU1003,STR002,8
9409,2025-03-07,SKU1004,STR002,25
9410,2025-03-07,SKU1005,STR002,26
9411,2025-03-07,SKU1001,STR003,9
9412,2025-03-07,SKU1002,STR003,20
9413,2025-03-07,SKU1003,STR003,18
9414,2025-03-07,SKU1004,STR003,26
9415,2025-03-07,SKU1005,STR003,10
9416,2025-03-07,SKU1001,STR004,54
9417,2025-03-07,SKU1002,STR004,113
9418,2025-03-07,SKU1003,STR004,56
9419,2025-03-07,SKU1004,STR004,104
9420,2025-03-07,SKU1005,STR004,53
9421,2025-03-07,SKU1001,STR005,12
9422,2025-03-07,SKU1002,STR005,13
9423,2025-03-07,SKU1003,STR005,10
9424,2025-03-07,SKU1004,STR005,24
9425,2025-03-07,SKU1005,STR005,18
9426,2025-03-07,SKU1001,STR006,296
9427,2025-03-07,SKU1002,STR006,286
9428,2025-03-07,SKU1003,STR006,241
9429,2025-03-07,SKU1004,STR006,181
9430,2025-03-07,SKU1005,STR006,261
9431,2025-03-07,SKU1001,STR007,162
9432,2025-03-07,SKU1002,STR007,221
9433,2025-03-07,SKU1003,STR007,203
9434,2025-03-07,SKU1004,STR007,296
9435,2025-03-07,SKU1005,STR007,175
9436,2025-03-07,SKU1001,STR008,118
9437,2025-03-07,SKU1002,STR008,77
9438,2025-03-07,SKU1003,STR008,112
9439,2025-03-07,SKU1004,STR008,54
9440,2025-03-07,SKU1005,STR008,82
9441,2025-03-07,SKU1001,STR009,62
9442,2025-03-07,SKU1002,STR009,90
9443,2025-03-07,SKU1003,STR009,77
9444,2025-03-07,SKU1004,STR009,85
9445,2025-03-07,SKU1005,STR009,100
9446,2025-03-07,SKU1001,STR010,59
9447,2025-03-07,SKU1002,STR010,62
9448,2025-03-07,SKU1003,STR010,90
9449,2025-03-07,SKU1004,STR010,91
9450,2025-03-07,SKU1005,STR010,78
9451,2025-03-08,SKU1001,STR001,52
9452,2025-03-08,SKU1002,STR001,83
9453,2025-03-08,SKU1003,STR001,50
9454,2025-03-08,SKU1004,STR001,64
9455,2025-03-08,SKU1005,STR001,56
9456,2025-03-08,SKU1001,STR002,16
9457,2025-03-08,SKU1002,STR002,16
9458,2025-03-08,SKU1003,STR002,5
9459,2025-03-08,SKU1004,STR002,5
9460,2025-03-08,SKU1005,STR002,16
9461,2025-03-08,SKU1001,STR003,21
9462,2025-03-08,SKU1002,STR003,16
9463,2025-03-08,SKU1003,STR003,5
9464,2025-03-08,SKU1004,STR003,7
9465,2025-03-08,SKU1005,STR003,27
9466,2025-03-08,SKU1001,STR004,81
9467,2025-03-08,SKU1002,STR004,119
9468,2025-03-08,SKU1003,STR004,110
9469,2025-03-08,SKU1004,STR004,95
9470,2025-03-08,SKU1005,STR004,76
9471,2025-03-08,SKU1001,STR005,14
9472,2025-03-08,SKU1002,STR005,8
9473,2025-03-08,SKU1003,STR005,6
9474,2025-03-08,SKU1004,STR005,23
9475,2025-03-08,SKU1005,STR005,5
9476,2025-03-08,SKU1001,STR006,269
9477,2025-03-08,SKU1002,STR006,158
9478,2025-03-08,SKU1003,STR006,205
9479,2025-03-08,SKU1004,STR006,289
9480,2025-03-08,SKU1005,STR006,292
9481,2025-03-08,SKU1001,STR007,278
9482,2025-03-08,SKU1002,STR007,161
9483,2025-03-08,SKU1003,STR007,151
9484,2025-03-08,SKU1004,STR007,291
9485,2025-03-08,SKU1005,STR007,154
9486,2025-03-08,SKU1001,STR008,108
9487,2025-03-08,SKU1002,STR008,55
9488,2025-03-08,SKU1003,STR008,104
9489,2025-03-08,SKU1004,STR008,110
9490,2025-03-08,SKU1005,STR008,71
9491,2025-03-08,SKU1001,STR009,55
9492,2025-03-08,SKU1002,STR009,58
9493,2025-03-08,SKU1003,STR009,75
9494,2025-03-08,SKU1004,STR009,87
9495,2025-03-08,SKU1005,STR009,83
9496,2025-03-08,SKU1001,STR010,97
9497,2025-03-08,SKU1002,STR010,92
9498,2025-03-08,SKU1003,STR010,98
9499,2025-03-08,SKU1004,STR010,119
9500,2025-03-08,SKU1005,STR010,98
9501,2025-03-09,SKU1001,STR001,66
9502,2025-03-09,SKU1002,STR001,69
9503,2025-03-09,SKU1003,STR001,77
9504,2025-03-09,SKU1004,STR001,116
9505,2025-03-09,SKU1005,STR001,51
9506,2025-03-09,SKU1001,STR002,16
9507,2025-03-09,SKU1002,STR002,15
9508,2025-03-09,SKU1003,STR002,13
9509,2025-03-09,SKU1004,STR002,21
9510,2025-03-09,SKU1005,STR002,9
9511,2025-03-09,SKU1001,STR003,22
9512,2025-03-09,SKU1002,STR003,16
9513,2025-03-09,SKU1003,STR003,8
9514,2025-03-09,SKU1004,STR003,10
9515,2025-03-09,SKU1005,STR003,8
9516,2025-03-09,SKU1001,STR004,109
9517,2025-03-09,SKU1002,STR004,86
9518,2025-03-09,SKU1003,STR004,115
9519,2025-03-09,SKU1004,STR004,105
9520,2025-03-09,SKU1005,STR004,68
9521,2025-03-09,SKU1001,STR005,29
9522,2025-03-09,SKU1002,STR005,19
9523,2025-03-09,SKU1003,STR005,27
9524,2025-03-09,SKU1004,STR005,25
9525,2025-03-09,SKU1005,STR005,23
9526,2025-03-09,SKU1001,STR006,208
9527,2025-03-09,SKU1002,STR006,284
9528,2025-03-09,SKU1003,STR006,281
9529,2025-03-09,SKU1004,STR006,165
9530,2025-03-09,SKU1005,STR006,274
9531,2025-03-09,SKU1001,STR007,238
9532,2025-03-09,SKU1002,STR007,286
9533,2025-03-09,SKU1003,STR007,256
9534,2025-03-09,SKU1004,STR007,159
9535,2025-03-09,SKU1005,STR007,244
9536,2025-03-09,SKU1001,STR008,83
9537,2025-03-09,SKU1002,STR008,55
9538,2025-03-09,SKU1003,STR008,74
9539,2025-03-09,SKU1004,STR008,106
9540,2025-03-09,SKU1005,STR008,113
9541,2025-03-09,SKU1001,STR009,68
9542,2025-03-09,SKU1002,STR009,105
9543,2025-03-09,SKU1003,STR009,92
9544,2025-03-09,SKU1004,STR009,105
9545,2025-03-09,SKU1005,STR009,97
9546,2025-03-09,SKU1001,STR010,84
9547,2025-03-09,SKU1002,STR010,55
9548,2025-03-09,SKU1003,STR010,55
9549,2025-03-09,SKU1004,STR010,64
9550,2025-03-09,SKU1005,STR010,113
9551,2025-03-10,SKU1001,STR001,93
9552,2025-03-10,SKU1002,STR001,85
9553,2025-03-10,SKU1003,STR001,72
9554,2025-03-10,SKU1004,STR001,63
9555,2025-03-10,SKU1005,STR001,67
9556,2025-03-10,SKU1001,STR002,17
9557,2025-03-10,SKU1002,STR002,29
9558,2025-03-10,SKU1003,STR002,25
9559,2025-03-10,SKU1004,STR002,23
9560,2025-03-10,SKU1005,STR002,27
9561,2025-03-10,SKU1001,STR003,9
9562,2025-03-10,SKU1002,STR003,28
9563,2025-03-10,SKU1003,STR003,29
9564,2025-03-10,SKU1004,STR003,18
9565,2025-03-10,SKU1005,STR003,19
9566,2025-03-10,SKU1001,STR004,73
9567,2025-03-10,SKU1002,STR004,82
9568,2025-03-10,SKU1003,STR004,53
9569,2025-03-10,SKU1004,STR004,68
9570,2025-03-10,SKU1005,STR004,71
9571,2025-03-10,SKU1001,STR005,28
9572,2025-03-10,SKU1002,STR005,23
9573,2025-03-10,SKU1003,STR005,14
9574,2025-03-10,SKU1004,STR005,22
9575,2025-03-10,SKU1005,STR005,27
9576,2025-03-10,SKU1001,STR006,165
9577,2025-03-10,SKU1002,STR006,228
9578,2025-03-10,SKU1003,STR006,210
9579,2025-03-10,SKU1004,STR006,163
9580,2025-03-10,SKU1005,STR006,267
9581,2025-03-10,SKU1001,STR007,211
9582,2025-03-10,SKU1002,STR007,203
9583,2025-03-10,SKU1003,STR007,219
9584,2025-03-10,SKU1004,STR007,293
9585,2025-03-10,SKU1005,STR007,172
9586,2025-03-10,SKU1001,STR008,93
9587,2025-03-10,SKU1002,STR008,109
9588,2025-03-10,SKU1003,STR008,115
9589,2025-03-10,SKU1004,STR008,66
9590,2025-03-10,SKU1005,STR008,75
9591,2025-03-10,SKU1001,STR009,97
9592,2025-03-10,SKU1002,STR009,73
9593,2025-03-10,SKU1003,STR009,91
9594,2025-03-10,SKU1004,STR009,78
9595,2025-03-10,SKU1005,STR009,60
9596,2025-03-10,SKU1001,STR010,58
9597,2025-03-10,SKU1002,STR010,74
9598,2025-03-10,SKU1003,STR010,73
9599,2025-03-10,SKU1004,STR010,74
9600,2025-03-10,SKU1005,STR010,119
9601,2025-03-11,SKU1001,STR001,84
9602,2025-03-11,SKU1002,STR001,90
9603,2025-03-11,SKU1003,STR001,55
9604,2025-03-11,SKU1004,STR001,76
9605,2025-03-11,SKU1005,STR001,59
9606,2025-03-11,SKU1001,STR002,23
9607,2025-03-11,SKU1002,STR002,15
9608,2025-03-11,SKU1003,STR002,24
9609,2025-03-11,SKU1004,STR002,24
9610,2025-03-11,SKU1005,STR002,19
9611,2025-03-11,SKU1001,STR003,8
9612,2025-03-11,SKU1002,STR003,16
9613,2025-03-11,SKU1003,STR003,27
9614,2025-03-11,SKU1004,STR003,9
9615,2025-03-11,SKU1005,STR003,13
9616,2025-03-11,SKU1001,STR004,92
9617,2025-03-11,SKU1002,STR004,95
9618,2025-03-11,SKU1003,STR004,85
9619,2025-03-11,SKU1004,STR004,91
9620,2025-03-11,SKU1005,STR004,110
9621,2025-03-11,SKU1001,STR005,13
9622,2025-03-11,SKU1002,STR005,23
9623,2025-03-11,SKU1003,STR005,11
9624,2025-03-11,SKU1004,STR005,24
9625,2025-03-11,SKU1005,STR005,19
9626,2025-03-11,SKU1001,STR006,229
9627,2025-03-11,SKU1002,STR006,256
9628,2025-03-11,SKU1003,STR006,205
9629,2025-03-11,SKU1004,STR006,204
9630,2025-03-11,SKU1005,STR006,251
9631,2025-03-11,SKU1001,STR007,235
9632,2025-03-11,SKU1002,STR007,206
9633,2025-03-11,SKU1003,STR007,157
9634,2025-03-11,SKU1004,STR007,204
9635,2025-03-11,SKU1005,STR007,185
9636,2025-03-11,SKU1001,STR008,54
9637,2025-03-11,SKU1002,STR008,62
9638,2025-03-11,SKU1003,STR008,72
9639,2025-03-11,SKU1004,STR008,82
9640,2025-03-11,SKU1005,STR008,54
9641,2025-03-11,SKU1001,STR009,84
9642,2025-03-11,SKU1002,STR009,52
9643,2025-03-11,SKU1003,STR009,75
9644,2025-03-11,SKU1004,STR009,77
9645,2025-03-11,SKU1005,STR009,69
9646,2025-03-11,SKU1001,STR010,61
9647,2025-03-11,SKU1002,STR010,62
9648,2025-03-11,SKU1003,STR010,114
9649,2025-03-11,SKU1004,STR010,77
9650,2025-03-11,SKU1005,STR010,52
9651,2025-03-12,SKU1001,STR001,56
9652,2025-03-12,SKU1002,STR001,106
9653,2025-03-12,SKU1003,STR001,64
9654,2025-03-12,SKU1004,STR001,91
9655,2025-03-12,SKU1005,STR001,87
9656,2025-03-12,SKU1001,STR002,6
9657,2025-03-12,SKU1002,STR002,24
9658,2025-03-12,SKU1003,STR002,5
9659,2025-03-12,SKU1004,STR002,14
9660,2025-03-12,SKU1005,STR002,25
9661,2025-03-12,SKU1001,STR003,21
9662,2025-03-12,SKU1002,STR003,11
9663,2025-03-12,SKU1003,STR003,29
9664,2025-03-12,SKU1004,STR003,18
9665,2025-03-12,SKU1005,STR003,9
9666,2025-03-12,SKU1001,STR004,116
9667,2025-03-12,SKU1002,STR004,58
9668,2025-03-12,SKU1003,STR004,71
9669,2025-03-12,SKU1004,STR004,109
9670,2025-03-12,SKU1005,STR004,94
9671,2025-03-12,SKU1001,STR005,13
9672,2025-03-12,SKU1002,STR005,6
9673,2025-03-12,SKU1003,STR005,29
9674,2025-03-12,SKU1004,STR005,9
9675,2025-03-12,SKU1005,STR005,27
9676,2025-03-12,SKU1001,STR006,227
9677,2025-03-12,SKU1002,STR006,259
9678,2025-03-12,SKU1003,STR006,273
9679,2025-03-12,SKU1004,STR006,177
9680,2025-03-12,SKU1005,STR006,268
9681,2025-03-12,SKU1001,STR007,164
9682,2025-03-12,SKU1002,STR007,173
9683,2025-03-12,SKU1003,STR007,282
9684,2025-03-12,SKU1004,STR007,281
9685,2025-03-12,SKU1005,STR007,225
9686,2025-03-12,SKU1001,STR008,114
9687,2025-03-12,SKU1002,STR008,96
9688,2025-03-12,SKU1003,STR008,63
9689,2025-03-12,SKU1004,STR008,61
9690,2025-03-12,SKU1005,STR008,53
9691,2025-03-12,SKU1001,STR009,56
9692,2025-03-12,SKU1002,STR009,80
9693,2025-03-12,SKU1003,STR009,56
9694,2025-03-12,SKU1004,STR009,58
9695,2025-03-12,SKU1005,STR009,70
9696,2025-03-12,SKU1001,STR010,80
9697,2025-03-12,SKU1002,STR010,83
9698,2025-03-12,SKU1003,STR010,107
9699,2025-03-12,SKU1004,STR010,107
9700,2025-03-12,SKU1005,STR010,99
9701,2025-03-13,SKU1001,STR001,98
9702,2025-03-13,SKU1002,STR001,92
9703,2025-03-13,SKU1003,STR001,95
9704,2025-03-13,SKU1004,STR001,111
9705,2025-03-13,SKU1005,STR001,57
9706,2025-03-13,SKU1001,STR002,15
9707,2025-03-13,SKU1002,STR002,5
9708,2025-03-13,SKU1003,STR002,19
9709,2025-03-13,SKU1004,STR002,10
9710,2025-03-13,SKU1005,STR002,7
9711,2025-03-13,SKU1001,STR003,22
9712,2025-03-13,SKU1002,STR003,22
9713,2025-03-13,SKU1003,STR003,27
9714,2025-03-13,SKU1004,STR003,25
9715,2025-03-13,SKU1005,STR003,9
9716,2025-03-13,SKU1001,STR004,118
9717,2025-03-13,SKU1002,STR004,95
9718,2025-03-13,SKU1003,STR004,87
9719,2025-03-13,SKU1004,STR004,53
9720,2025-03-13,SKU1005,STR004,60
9721,2025-03-13,SKU1001,STR005,12
9722,2025-03-13,SKU1002,STR005,29
9723,2025-03-13,SKU1003,STR005,18
9724,2025-03-13,SKU1004,STR005,6
9725,2025-03-13,SKU1005,STR005,13
9726,2025-03-13,SKU1001,STR006,242
9727,2025-03-13,SKU1002,STR006,299
9728,2025-03-13,SKU1003,STR006,190
9729,2025-03-13,SKU1004,STR006,227
9730,2025-03-13,SKU1005,STR006,185
9731,2025-03-13,SKU1001,STR007,196
9732,2025-03-13,SKU1002,STR007,244
9733,2025-03-13,SKU1003,STR007,156
9734,2025-03-13,SKU1004,STR007,274
9735,2025-03-13,SKU1005,STR007,223
9736,2025-03-13,SKU1001,STR008,75
9737,2025-03-13,SKU1002,STR008,76
9738,2025-03-13,SKU1003,STR008,64
9739,2025-03-13,SKU1004,STR008,68
9740,2025-03-13,SKU1005,STR008,93
9741,2025-03-13,SKU1001,STR009,113
9742,2025-03-13,SKU1002,STR009,89
9743,2025-03-13,SKU1003,STR009,77
9744,2025-03-13,SKU1004,STR009,116
9745,2025-03-13,SKU1005,STR009,56
9746,2025-03-13,SKU1001,STR010,87
9747,2025-03-13,SKU1002,STR010,84
9748,2025-03-13,SKU1003,STR010,53
9749,2025-03-13,SKU1004,STR010,57
9750,2025-03-13,SKU1005,STR010,69
9751,2025-03-14,SKU1001,STR001,95
9752,2025-03-14,SKU1002,STR001,117
9753,2025-03-14,SKU1003,STR001,59
9754,2025-03-14,SKU1004,STR001,106
9755,2025-03-14,SKU1005,STR001,72
9756,2025-03-14,SKU1001,STR002,15
9757,2025-03-14,SKU1002,STR002,5
9758,2025-03-14,SKU1003,STR002,25
9759,2025-03-14,SKU1004,STR002,22
9760,2025-03-14,SKU1005,STR002,26
9761,2025-03-14,SKU1001,STR003,16
9762,2025-03-14,SKU1002,STR003,16
9763,2025-03-14,SKU1003,STR003,28
9764,2025-03-14,SKU1004,STR003,24
9765,2025-03-14,SKU1005,STR003,8
9766,2025-03-14,SKU1001,STR004,66
9767,2025-03-14,SKU1002,STR004,116
9768,2025-03-14,SKU1003,STR004,104
9769,2025-03-14,SKU1004,STR004,65
9770,2025-03-14,SKU1005,STR004,83
9771,2025-03-14,SKU1001,STR005,26
9772,2025-03-14,SKU1002,STR005,20
9773,2025-03-14,SKU1003,STR005,13
9774,2025-03-14,SKU1004,STR005,15
9775,2025-03-14,SKU1005,STR005,15
9776,2025-03-14,SKU1001,STR006,194
9777,2025-03-14,SKU1002,STR006,151
9778,2025-03-14,SKU1003,STR006,260
9779,2025-03-14,SKU1004,STR006,297
9780,2025-03-14,SKU1005,STR006,245
9781,2025-03-14,SKU1001,STR007,192
9782,2025-03-14,SKU1002,STR007,279
9783,2025-03-14,SKU1003,STR007,238
9784,2025-03-14,SKU1004,STR007,208
9785,2025-03-14,SKU1005,STR007,235
9786,2025-03-14,SKU1001,STR008,94
9787,2025-03-14,SKU1002,STR008,55
9788,2025-03-14,SKU1003,STR008,100
9789,2025-03-14,SKU1004,STR008,56
9790,2025-03-14,SKU1005,STR008,116
9791,2025-03-14,SKU1001,STR009,113
9792,2025-03-14,SKU1002,STR009,100
9793,2025-03-14,SKU1003,STR009,59
9794,2025-03-14,SKU1004,STR009,54
9795,2025-03-14,SKU1005,STR009,99
9796,2025-03-14,SKU1001,STR010,118
9797,2025-03-14,SKU1002,STR010,87
9798,2025-03-14,SKU1003,STR010,64
9799,2025-03-14,SKU1004,STR010,56
9800,2025-03-14,SKU1005,STR010,64
9801,2025-03-15,SKU1001,STR001,104
9802,2025-03-15,SKU1002,STR001,101
9803,2025-03-15,SKU1003,STR001,100
9804,2025-03-15,SKU1004,STR001,89
9805,2025-03-15,SKU1005,STR001,115
9806,2025-03-15,SKU1001,STR002,7
9807,2025-03-15,SKU1002,STR002,28
9808,2025-03-15,SKU1003,STR002,17
9809,2025-03-15,SKU1004,STR002,19
9810,2025-03-15,SKU1005,STR002,9
9811,2025-03-15,SKU1001,STR003,24
9812,2025-03-15,SKU1002,STR003,9
9813,2025-03-15,SKU1003,STR003,27
9814,2025-03-15,SKU1004,STR003,22
9815,2025-03-15,SKU1005,STR003,21
9816,2025-03-15,SKU1001,STR004,93
9817,2025-03-15,SKU1002,STR004,96
9818,2025-03-15,SKU1003,STR004,81
9819,2025-03-15,SKU1004,STR004,101
9820,2025-03-15,SKU1005,STR004,98
9821,2025-03-15,SKU1001,STR005,12
9822,2025-03-15,SKU1002,STR005,18
9823,2025-03-15,SKU1003,STR005,18
9824,2025-03-15,SKU1004,STR005,23
9825,2025-03-15,SKU1005,STR005,24
9826,2025-03-15,SKU1001,STR006,214
9827,2025-03-15,SKU1002,STR006,192
9828,2025-03-15,SKU1003,STR006,263
9829,2025-03-15,SKU1004,STR006,284
9830,2025-03-15,SKU1005,STR006,178
9831,2025-03-15,SKU1001,STR007,244
9832,2025-03-15,SKU1002,STR007,239
9833,2025-03-15,SKU1003,STR007,214
9834,2025-03-15,SKU1004,STR007,213
9835,2025-03-15,SKU1005,STR007,199
9836,2025-03-15,SKU1001,STR008,83
9837,2025-03-15,SKU1002,STR008,108
9838,2025-03-15,SKU1003,STR008,66
9839,2025-03-15,SKU1004,STR008,78
9840,2025-03-15,SKU1005,STR008,117
9841,2025-03-15,SKU1001,STR009,59
9842,2025-03-15,SKU1002,STR009,54
9843,2025-03-15,SKU1003,STR009,80
9844,2025-03-15,SKU1004,STR009,87
9845,2025-03-15,SKU1005,STR009,78
9846,2025-03-15,SKU1001,STR010,58
9847,2025-03-15,SKU1002,STR010,81
9848,2025-03-15,SKU1003,STR010,91
9849,2025-03-15,SKU1004,STR010,61
9850,2025-03-15,SKU1005,STR010,91
9851,2025-03-16,SKU1001,STR001,113
9852,2025-03-16,SKU1002,STR001,86
9853,2025-03-16,SKU1003,STR001,64
9854,2025-03-16,SKU1004,STR001,104
9855,2025-03-16,SKU1005,STR001,75
9856,2025-03-16,SKU1001,STR002,9
9857,2025-03-16,SKU1002,STR002,12
9858,2025-03-16,SKU1003,STR002,22
9859,2025-03-16,SKU1004,STR002,13
9860,2025-03-16,SKU1005,STR002,25
9861,2025-03-16,SKU1001,STR003,10
9862,2025-03-16,SKU1002,STR003,6
9863,2025-03-16,SKU1003,STR003,7
9864,2025-03-16,SKU1004,STR003,21
9865,2025-03-16,SKU1005,STR003,26
9866,2025-03-16,SKU1001,STR004,70
9867,2025-03-16,SKU1002,STR004,84
9868,2025-03-16,SKU1003,STR004,99
9869,2025-03-16,SKU1004,STR004,62
9870,2025-03-16,SKU1005,STR004,68
9871,2025-03-16,SKU1001,STR005,24
9872,2025-03-16,SKU1002,STR005,29
9873,2025-03-16,SKU1003,STR005,26
9874,2025-03-16,SKU1004,STR005,14
9875,2025-03-16,SKU1005,STR005,7
9876,2025-03-16,SKU1001,STR006,212
9877,2025-03-16,SKU1002,STR006,275
9878,2025-03-16,SKU1003,STR006,161
9879,2025-03-16,SKU1004,STR006,288
9880,2025-03-16,SKU1005,STR006,298
9881,2025-03-16,SKU1001,STR007,165
9882,2025-03-16,SKU1002,STR007,233
9883,2025-03-16,SKU1003,STR007,188
9884,2025-03-16,SKU1004,STR007,230
9885,2025-03-16,SKU1005,STR007,235
9886,2025-03-16,SKU1001,STR008,64
9887,2025-03-16,SKU1002,STR008,98
9888,2025-03-16,SKU1003,STR008,84
9889,2025-03-16,SKU1004,STR008,73
9890,2025-03-16,SKU1005,STR008,68
9891,2025-03-16,SKU1001,STR009,59
9892,2025-03-16,SKU1002,STR009,87
9893,2025-03-16,SKU1003,STR009,108
9894,2025-03-16,SKU1004,STR009,119
9895,2025-03-16,SKU1005,STR009,91
9896,2025-03-16,SKU1001,STR010,90
9897,2025-03-16,SKU1002,STR010,85
9898,2025-03-16,SKU1003,STR010,60
9899,2025-03-16,SKU1004,STR010,74
9900,2025-03-16,SKU1005,STR010,62
9901,2025-03-17,SKU1001,STR001,89
9902,2025-03-17,SKU1002,STR001,110
9903,2025-03-17,SKU1003,STR001,63
9904,2025-03-17,SKU1004,STR001,79
9905,2025-03-17,SKU1005,STR001,60
9906,2025-03-17,SKU1001,STR002,26
9907,2025-03-17,SKU1002,STR002,19
9908,2025-03-17,SKU1003,STR002,9
9909,2025-03-17,SKU1004,STR002,28
9910,2025-03-17,SKU1005,STR002,22
9911,2025-03-17,SKU1001,STR003,24
9912,2025-03-17,SKU1002,STR003,6
9913,2025-03-17,SKU1003,STR003,19
9914,2025-03-17,SKU1004,STR003,18
9915,2025-03-17,SKU1005,STR003,29
9916,2025-03-17,SKU1001,STR004,60
9917,2025-03-17,SKU1002,STR004,99
9918,2025-03-17,SKU1003,STR004,95
9919,2025-03-17,SKU1004,STR004,76
9920,2025-03-17,SKU1005,STR004,52
9921,2025-03-17,SKU1001,STR005,8
9922,2025-03-17,SKU1002,STR005,27
9923,2025-03-17,SKU1003,STR005,27
9924,2025-03-17,SKU1004,STR005,22
9925,2025-03-17,SKU1005,STR005,29
9926,2025-03-17,SKU1001,STR006,221
9927,2025-03-17,SKU1002,STR006,178
9928,2025-03-17,SKU1003,STR006,154
9929,2025-03-17,SKU1004,STR006,156
9930,2025-03-17,SKU1005,STR006,201
9931,2025-03-17,SKU1001,STR007,164
9932,2025-03-17,SKU1002,STR007,230
9933,2025-03-17,SKU1003,STR007,283
9934,2025-03-17,SKU1004,STR007,269
9935,2025-03-17,SKU1005,STR007,165
9936,2025-03-17,SKU1001,STR008,119
9937,2025-03-17,SKU1002,STR008,77
9938,2025-03-17,SKU1003,STR008,77
9939,2025-03-17,SKU1004,STR008,60
9940,2025-03-17,SKU1005,STR008,88
9941,2025-03-17,SKU1001,STR009,88
9942,2025-03-17,SKU1002,STR009,92
9943,2025-03-17,SKU1003,STR009,113
9944,2025-03-17,SKU1004,STR009,92
9945,2025-03-17,SKU1005,STR009,82
9946,2025-03-17,SKU1001,STR010,62
9947,2025-03-17,SKU1002,STR010,64
9948,2025-03-17,SKU1003,STR010,119
9949,2025-03-17,SKU1004,STR010,57
9950,2025-03-17,SKU1005,STR010,87
9951,2025-03-18,SKU1001,STR001,101
9952,2025-03-18,SKU1002,STR001,71
9953,2025-03-18,SKU1003,STR001,71
9954,2025-03-18,SKU1004,STR001,93
9955,2025-03-18,SKU1005,STR001,60
9956,2025-03-18,SKU1001,STR002,23
9957,2025-03-18,SKU1002,STR002,11
9958,2025-03-18,SKU1003,STR002,10
9959,2025-03-18,SKU1004,STR002,16
9960,2025-03-18,SKU1005,STR002,6
9961,2025-03-18,SKU1001,STR003,26
9962,2025-03-18,SKU1002,STR003,27
9963,2025-03-18,SKU1003,STR003,23
9964,2025-03-18,SKU1004,STR003,15
9965,2025-03-18,SKU1005,STR003,16
9966,2025-03-18,SKU1001,STR004,71
9967,2025-03-18,SKU1002,STR004,97
9968,2025-03-18,SKU1003,STR004,54
9969,2025-03-18,SKU1004,STR004,111
9970,2025-03-18,SKU1005,STR004,83
9971,2025-03-18,SKU1001,STR005,16
9972,2025-03-18,SKU1002,STR005,12
9973,2025-03-18,SKU1003,STR005,15
9974,2025-03-18,SKU1004,STR005,12
9975,2025-03-18,SKU1005,STR005,13
9976,2025-03-18,SKU1001,STR006,281
9977,2025-03-18,SKU1002,STR006,236
9978,2025-03-18,SKU1003,STR006,157
9979,2025-03-18,SKU1004,STR006,205
9980,2025-03-18,SKU1005,STR006,271
9981,2025-03-18,SKU1001,STR007,155
9982,2025-03-18,SKU1002,STR007,297
9983,2025-03-18,SKU1003,STR007,233
9984,2025-03-18,SKU1004,STR007,209
9985,2025-03-18,SKU1005,STR007,206
